#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
NLIX00003748;11-12-2025;;NLIX00003748;NL;TCST;Euronext Transatlantic Cons Staples PR;XAMS;1027670768.96468;2621.45;2614.19;2614.1918447;2686528543268.7039413;64;EUR;1;;NLIX00003763;NLIX00003755;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003730;11-12-2025;;NLIX00003730;NL;TENRG;Euronext Transatlantic Energy GR;XAMS;;2884.09;2854.44;2854.4378438;;;;;NLIX00003714;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003722;11-12-2025;;NLIX00003722;NL;TENRN;Euronext Transatlantic Energy NR;XAMS;;2515.04;2489.18;2489.1848907;;;;;NLIX00003714;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003714;11-12-2025;;NLIX00003714;NL;TENR;Euronext Transatlantic Energy PR;XAMS;1391764181.29637;1610.22;1593.66;1593.66271632;2218002685643.5662873;45;EUR;1;;NLIX00003730;NLIX00003722;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003706;11-12-2025;;NLIX00003706;NL;TTECG;Euronext Transatlantic Technology GR;XAMS;;23874.70;23495.48;23495.47611397;;;;;NLIX00003680;;;.22083305004197;;US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003698;11-12-2025;;NLIX00003698;NL;TTECN;Euronext Transatlantic Technology NR;XAMS;;22586.72;22227.88;22227.87806878;;;;;NLIX00003680;;;;.15458313502938;US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003680;11-12-2025;;NLIX00003680;NL;TTEC;Euronext Transatlantic Technology PR;XAMS;1096781000.84981;19734.77;19421.08;19421.08114696;21300672817946.246919;102;EUR;1;;NLIX00003706;NLIX00003698;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003128;11-12-2025;;NLIX00003128;NL;AERD5;Euronext Aerospace and Defense D5%;XAMS;;7146.19;7162.04;7162.03780509;;;;;NLIX00003102;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00003110;11-12-2025;;NLIX00003110;NL;ARD35;Euronext Aerospace and Defense D3.5%;XAMS;;9077.58;9098.08;9098.07725883;;;;;NLIX00003102;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
NLIX00003102;11-12-2025;;NLIX00003102;NL;AERDN;Euronext Aerospace and Defense NR;XAMS;;15862.08;15899.42;15899.42109503;;;;;NLIX00003086;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003094;11-12-2025;;NLIX00003094;NL;AERDG;Euronext Aerospace and Defense GR;XAMS;;16983.89;17023.87;17023.87365247;;;;;NLIX00003086;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003086;11-12-2025;;NLIX00003086;NL;AERDP;Euronext Aerospace and Defense PR;XAMS;50686347.3529205;12413.82;12443.05;12443.04747391;630692626391.47760205;27;EUR;1;;NLIX00003094;NLIX00003102;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00003037;11-12-2025;;NLIX00003037;NL;ESC50;Euronext US Consumer Tech Energy Dec 50P;XAMS;;1014.74;997.35;997.34798142;;;;;NLIX00003003;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
NLIX00003029;11-12-2025;;NLIX00003029;NL;ESC5D;Euronext US Consumer Tech Energy Dec 5%;XAMS;;7561.09;7431.51;7431.50581694;;;;;NLIX00003011;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
NLIX00003011;11-12-2025;;NLIX00003011;NL;EUSCN;Euronext US Consumer Tech Energy NR;XAMS;;16780.20;16494.91;16494.91347564;;;;;NLIX00002997;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00003003;11-12-2025;;NLIX00003003;NL;EUSCG;Euronext US Consumer Tech Energy GR;XAMS;;18013.94;17707.68;17707.67722369;;;;;NLIX00002997;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002997;11-12-2025;;NLIX00002997;NL;EUSCS;Euronext US Consumer Tech Energy;XAMS;1090162591.05088;14219.49;13977.74;13977.74390149;15238013508696.926283;20;EUR;1;;NLIX00003003;NLIX00003011;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002252;11-12-2025;;NLIX00002252;NL;CANGT;EN Canada Total Market GR;XAMS;;4336.29;4355;4355.00231414;;;;;NLIX00002237;;;.14893490527344;;CA4085491039 CA87971M1032;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002245;11-12-2025;;NLIX00002245;NL;CANNT;EN Canada Total Market NR;XAMS;;3844.93;3861.46;3861.46172009;;;;;NLIX00002237;;;;.11170117895508;CA4085491039 CA87971M1032;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002237;11-12-2025;;NLIX00002237;NL;CANPT;EN Canada Total Market;XAMS;940813855.277317;2679.94;2691.36;2691.35554281;2532064584155.7072701;222;EUR;1;;NLIX00002252;NLIX00002245;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002161;11-12-2025;;NLIX00002161;NL;EUSGT;EN USA Total Market GR;XAMS;;10396.19;10322.18;10322.18228251;;;;;NLIX00002146;;;.09590865476763;;US00090Q1031 US0774541066 US40434L1052 US5526901096 US8168511090 US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002153;11-12-2025;;NLIX00002153;NL;EUSNT;EN USA Total Market NR;XAMS;;9541.14;9473.18;9473.18280412;;;;;NLIX00002146;;;;.06713605833734;US00090Q1031 US0774541066 US40434L1052 US5526901096 US8168511090 US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002146;11-12-2025;;NLIX00002146;NL;EUSPT;EN USA Total Market;XAMS;7332956643.33104;7765.14;7709.76;7709.76283739;56535356616909.145761;1412;EUR;1;;NLIX00002161;NLIX00002153;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00002047;11-12-2025;;NLIX00002047;NL;DNAGT;EN Developed NA Total Market GR;XAMS;;9818.76;9753.58;9753.58114504;;;;;NLIX00002021;;;.10762747196464;;CA4085491039 CA87971M1032 US00090Q1031 US0774541066 US40434L1052 US5526901096 US58463J3041 US8168511090 US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002039;11-12-2025;;NLIX00002039;NL;DNANT;EN Developed NA Total Market NR;XAMS;;8994.90;8935.15;8935.14747588;;;;;NLIX00002021;;;;.07619323909189;CA4085491039 CA87971M1032 US00090Q1031 US0774541066 US40434L1052 US5526901096 US58463J3041 US8168511090 US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00002021;11-12-2025;;NLIX00002021;NL;DNAPT;EN Developed NA Total Market;XAMS;8203664651.4917;7259.38;7211.08;7211.08149796;59157294383814.854984;1684;EUR;1;;NLIX00002047;NLIX00002039;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001957;11-12-2025;;NLIX00001957;NL;EDWGT;EN Developed World Total Market GR;XAMS;;7004.74;6970.38;6970.37571802;;;;;NLIX00001932;;;.08198465403081;;AU000000PMV2 CA4085491039 CA87971M1032 GB0000055888 GB0002318888 GB0006731235 GB00B17BBQ50 GB00B1GCLT25 GB00B41H7391 GB00BN44P254 GG00B1W3VF54 IL0006420173 NO0010791353 NZMFTE0001S9 SGXZ69436764 US00090Q1031 US0774541066 US40434L1052 US5526901096 US58463J3041 ECB;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001940;11-12-2025;;NLIX00001940;NL;EDWNT;EN Developed World Total Market NR;XAMS;;6420.97;6389.45;6389.4467604;;;;;NLIX00001932;;;;.06546899965321;AU000000PMV2 CA4085491039 CA87971M1032 GB0000055888 GB0002318888 GB0006731235 GB00B17BBQ50 GB00B1GCLT25 GB00B41H7391 GB00BN44P254 GG00B1W3VF54 IL0006420173 NO0010791353 NZMFTE0001S9 SGXZ69436764 US00090Q1031 US0774541066 US40434L1052 US5526901096 US58463J3041 ECB;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001932;11-12-2025;;NLIX00001932;NL;EDWPT;EN Developed World Total Market;XAMS;16477059974.9673;4888.51;4864.44;4864.43853273;80151645448319.979811;5358;EUR;1;;NLIX00001957;NLIX00001940;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001890;11-12-2025;;NLIX00001890;NL;CANG;Euronext Canada GR;XAMS;;4265.07;4282.12;4282.11946257;;;;;NLIX00001874;;;.16569262016143;;CA87971M1032;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001882;11-12-2025;;NLIX00001882;NL;CANN;Euronext Canada NR;XAMS;;3771.21;3786.23;3786.23017959;;;;;NLIX00001874;;;;.12426946512107;CA87971M1032;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001874;11-12-2025;;NLIX00001874;NL;CANP;Euronext Canada;XAMS;836728920.981935;2606.77;2617.03;2617.02946845;2189744243311.5483625;74;EUR;1;;NLIX00001890;NLIX00001882;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001809;11-12-2025;;NLIX00001809;NL;EUSG;Euronext USA GR;XAMS;;10512.76;10426.5;10426.49772898;;;;;NLIX00001783;;;.09515426080747;;US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001791;11-12-2025;;NLIX00001791;NL;EUSN;Euronext USA NR;XAMS;;9634.26;9555.17;9555.16918845;;;;;NLIX00001783;;;;.06660798256523;US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001783;11-12-2025;;NLIX00001783;NL;EUSP;Euronext USA;XAMS;6346982051.55257;7820.91;7756.64;7756.64003839;49231255104023.911014;365;EUR;1;;NLIX00001809;NLIX00001791;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001684;11-12-2025;;NLIX00001684;NL;DNAG;Euronext Developed North America GR;XAMS;;9932.73;9856.78;9856.77589827;;;;;NLIX00001668;;;.10398681601793;;CA87971M1032 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001676;11-12-2025;;NLIX00001676;NL;DNAN;Euronext Developed North America NR;XAMS;;9086.67;9017.15;9017.15361071;;;;;NLIX00001668;;;;.07376148612285;CA87971M1032 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001668;11-12-2025;;NLIX00001668;NL;DNAP;Euronext Developed North America;XAMS;7141118664.77441;7315.01;7258.97;7258.96780825;51837150502521.476684;461;EUR;1;;NLIX00001684;NLIX00001676;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001593;11-12-2025;;NLIX00001593;NL;EDWG;Euronext Developed World GR;XAMS;;7103.84;7064.59;7064.58661832;;;;;NLIX00001577;;;.06405806668057;;CA87971M1032 GB0006731235 NZMFTE0001S9 SGXZ69436764 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001585;11-12-2025;;NLIX00001585;NL;EDWN;Euronext Developed World NR;XAMS;;6494.76;6458.85;6458.85416389;;;;;NLIX00001577;;;;.04878277729464;CA87971M1032 GB0006731235 NZMFTE0001S9 SGXZ69436764 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001577;11-12-2025;;NLIX00001577;NL;EDWP;Euronext Developed World;XAMS;14798385160.6065;4906.26;4879.09;4879.08832712;72202628297402.303916;1579;EUR;1;;NLIX00001593;NLIX00001585;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001031;11-12-2025;;NLIX00001031;NL;ENZTG;Euronext EZ Transatlantic GR;XAMS;;8148.10;8103.65;8103.65427527;;;;;NLIX00001015;;;.09813139823892;;CA87971M1032 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001023;11-12-2025;;NLIX00001023;NL;ENZTN;Euronext EZ Transatlantic NR;XAMS;;7393.63;7353.27;7353.26503885;;;;;NLIX00001015;;;;.07063542943401;CA87971M1032 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00001015;11-12-2025;;NLIX00001015;NL;ENZTP;Euronext EZ Transatlantic;XAMS;10190990228.5434;5738.96;5707.56;5707.55658619;58165653398743.970352;803;EUR;1;;NLIX00001031;NLIX00001023;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00001007;11-12-2025;;NLIX00001007;FR;HSPCG;Euronext Helios Space Index GR;XPAR;;11581.27;11514.95;11514.94589966;;;;;NLIX00000983;;;.3812590287569;;US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000991;11-12-2025;;NLIX00000991;FR;HSPCN;Euronext Helios Space Index NR;XPAR;;11027.23;10963.94;10963.93986368;;;;;NLIX00000983;;;;.26688132012983;US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000983;11-12-2025;;NLIX00000983;FR;HSPCP;Euronext Helios Space Index;XPAR;97647868.2940379;8688.42;8638.28;8638.28412162;843510030194.6800218;35;EUR;1;;NLIX00001007;NLIX00000991;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000975;11-12-2025;;NLIX00000975;FR;HSPAG;Euronext Helios Space All-Share Index GR;XPAR;;11524.52;11459.02;11459.01556643;;;;;NLIX00000959;;;.37697422316294;;US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000967;11-12-2025;;NLIX00000967;FR;HSPAN;Euronext Helios Space All-Share Index NR;XPAR;;10972.44;10909.92;10909.92499656;;;;;NLIX00000959;;;;.26388195621406;US84857L1017;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000959;11-12-2025;;NLIX00000959;FR;HSPAP;Euronext Helios Space All-Share Index;XPAR;98757764.1611726;8642.97;8593.46;8593.46381163;848671272436.47544103;49;EUR;1;;NLIX00000975;NLIX00000967;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000942;11-12-2025;;NLIX00000942;NL;ENTG;Euronext Transatlantic GR;XAMS;;7433.91;7398.84;7398.84314561;;;;;NLIX00000926;;;.10194919869106;;CA87971M1032 GB0002318888 GB0006731235 GB00B17BBQ50 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000934;11-12-2025;;NLIX00000934;NL;ENTN;Euronext Transatlantic NR;XAMS;;6777.86;6745.85;6745.85353997;;;;;NLIX00000926;;;;.07925414013957;CA87971M1032 GB0002318888 GB0006731235 GB00B17BBQ50 US40434L1052 US8168511090;ECB;TR1;Indices;;;;;0;;CALCULATED
NLIX00000926;11-12-2025;;NLIX00000926;NL;ENTP;Euronext Transatlantic;XAMS;12346791209.1782;5132.73;5108.41;5108.41420139;63072523554501.446124;1001;EUR;1;;NLIX00000942;NLIX00000934;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
NLIX00000025;11-12-2025;;NLIX00000025;NL;EDMGU;Euronext Developed Market GR USD;XAMS;;1500.82;1507.94;1507.93507859;;;;;NLIX00000009;;;.02549908481399;;CA87971M1032 GB0002318888 GB0006731235 GB00B17BBQ50 NZMFTE0001S9 US40434L1052 US8168511090;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00000017;11-12-2025;;NLIX00000017;NL;EDMNU;Euronext Developed Market NR USD;XAMS;;1473.24;1480.22;1480.22206442;;;;;NLIX00000009;;;;.01977180963904;CA87971M1032 GB0002318888 GB0006731235 GB00B17BBQ50 NZMFTE0001S9 US40434L1052 US8168511090;WM ;TR1;Indices;;;;;0;;CALCULATED
NLIX00000009;11-12-2025;;NLIX00000009;NL;EDMPU;Euronext Developed Market USD;XAMS;58982840255.304;1386.04;1392.59;1392.58860516;82138831239303.722963;1538;USD;1;;NLIX00000025;NLIX00000017;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
FR0014005IM1;11-12-2025;;FR0014005IM1;FR;USCEN;EN US Screened Climate Amb 25 EW NR EUR;XPAR;;8199.87;8151.62;8151.61932412;;;;;FR0014005IJ7;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005IJ7;11-12-2025;;FR0014005IJ7;FR;USCLE;EN US Screened Climate Amb 25 EW EUR;XPAR;1000983.94738456;6468.37;6430.31;6430.30643225;6436633515.44827205;25;EUR;1;;FR0014005II9;FR0014005IM1;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005II9;11-12-2025;;FR0014005II9;FR;USCEG;EN US Screened Climate Amb 25 EW GR EUR;XPAR;;9075.54;9022.14;9022.13753301;;;;;FR0014005IJ7;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005GK9;11-12-2025;;FR0014005GK9;FR;USCLG;EN US Screened Climate Ambition 25 EW GR;XPAR;;7320.75;7355.08;7355.07739235;;;;;FR0014005GE2;;;0;;;WM ;TR1;Indices;;;;;0;;CALCULATED
FR0014005GI3;11-12-2025;;FR0014005GI3;FR;TCAMP;EN Transatl Sustain and Cl Scr 60;XPAR;1012842.96094743;5701.44;5721.29;5721.29453362;5794772895.88;2;EUR;1;;FR0014005GG7;;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014005GH5;11-12-2025;;FR0014005GH5;FR;USCLN;EN US Screened Climate Ambition 25 EW NR;XPAR;;6614.26;6645.27;6645.27227746;;;;;FR0014005GE2;;;;0;;WM ;TR1;Indices;;;;;0;;CALCULATED
FR0014005GG7;11-12-2025;;FR0014005GG7;FR;TCAMG;EN Transatl Sustain and Cl Scr 60 GR;XPAR;;5701.44;5721.29;5721.29453362;;;;;FR0014005GI3;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014005GF9;11-12-2025;;FR0014005GF9;FR;TCAMB;EN Transatl Sustain and Cl Scr 60 D50P;XPAR;;1311.79;1316.22;1316.21622204;;;;;FR0014005GG7;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
FR0014005GE2;11-12-2025;;FR0014005GE2;FR;USCLA;EN US Screened Climate Ambition 25 EW;XPAR;999654.687201085;5217.33;5241.79;5241.79363116;5239983572.73;25;USD;1;;FR0014005GK9;FR0014005GH5;;;;WM ;EU Price;Indices;;;;;0;;CALCULATED
FR0014004PU2;11-12-2025;;FR0014004PU2;FR;TESGN;EN CDP Environment Transatlantic EW NR;XPAR;;4656.83;4653.98;4653.97550773;;;;;FR0014004PQ0;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004PS6;11-12-2025;;FR0014004PS6;FR;TLESG;EN CDP Environment Transatlantic EW D5%;XPAR;;1716.62;1715.34;1715.33706686;;;;;FR0014004PU2;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014004PR8;11-12-2025;;FR0014004PR8;FR;TESGG;EN CDP Environment Transatlantic EW GR;XPAR;;5291.87;5288.63;5288.62822825;;;;;FR0014004PQ0;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004PQ0;11-12-2025;;FR0014004PQ0;FR;TESGP;EN CDP Environment Transatlantic EW;XPAR;1018395.8539;3032.37;3030.52;3030.51599061;3086264920.01905116;40;EUR;1;;FR0014004PR8;FR0014004PU2;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003BY6;11-12-2025;;FR0014003BY6;FR;TCED5;EN Transat Circular Economy 50 EW D5%;XPAR;;2111.59;2102.97;2102.96688411;;;;;FR0014003BV2;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003BX8;11-12-2025;;FR0014003BX8;FR;TCEGR;EN Transat Circular Economy 50 EW GR;XPAR;;5219.27;5198.67;5198.67486318;;;;;FR0014003BU4;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003BV2;11-12-2025;;FR0014003BV2;FR;TCENR;EN Transat Circular Economy 50 EW NR;XPAR;;4687.57;4669.07;4669.06786008;;;;;FR0014003BU4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003BU4;11-12-2025;;FR0014003BU4;FR;TCEPR;EN Transat Circular Economy 50 EW;XPAR;971598.81194537;3236.26;3223.49;3223.49050836;3131939548.24271412;51;EUR;1;;FR0014003BX8;FR0014003BV2;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014001178;11-12-2025;;FR0014001178;FR;ECC3D;EN C Euro&Global ClimateChange EW D3.5%;XPAR;;2784.06;2804.37;2804.36608788;;;;;FR0013533569;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013533593;11-12-2025;;FR0013533593;FR;ECC5D;EN C Euro&Global Climate Change EW D5%;XPAR;;2158.92;2174.57;2174.57247164;;;;;FR0013533569;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013533577;11-12-2025;;FR0013533577;FR;ECC5G;EN Core Euro&Global Climate Change EW GR;XPAR;;5727.20;5769.51;5769.50912781;;;;;FR0013533551;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013533569;11-12-2025;;FR0013533569;FR;ECC5N;EN Core Euro&Global Climate Change EW NR;XPAR;;5039.03;5076.26;5076.25526971;;;;;FR0013533551;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013533551;11-12-2025;;FR0013533551;FR;ECC5P;EN Core Euro & Global Climate Change EW;XPAR;946400.627500166;3407.30;3432.48;3432.47559791;3248497059.73909759;51;EUR;1;;FR0013533577;FR0013533569;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013522604;11-12-2025;;FR0013522604;FR;LC3WG;Euronext Low Carbon 300 World PAB GR;XPAR;;5847.77;5800.83;5800.82712122;;;;;FR0013522588;;;.08733580775351;;CA87971M1032 GB0002318888 US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522596;11-12-2025;;FR0013522596;FR;LC3W;Euronext Low Carbon 300 World PAB NR;XPAR;;5175.58;5134.01;5134.00612293;;;;;FR0013522588;;;;.06444364612787;CA87971M1032 GB0002318888 US40434L1052;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522588;11-12-2025;;FR0013522588;FR;LC3WP;Euronext Low Carbon 300 World PAB;XPAR;482064.383514209;3517.65;3489.33;3489.33015241;1682081788.79764438;301;EUR;1;;FR0013522604;FR0013522596;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FRIX00007362;11-12-2025;;FRIX00007362;FR;ENRSU;Euronext Rapeseed Commodity Index USD;XPAR;;4698.21;4767.02;4767.02297541;;;USD;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007354;11-12-2025;;FRIX00007354;FR;ENRSE;Euronext Rapeseed Commodity Index EUR;XPAR;;4738.97;4761.35;4761.34733151;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007347;11-12-2025;;FRIX00007347;FR;ENMWU;Euronext Milling Wheat Commodity USD;XPAR;;1602.73;1605.79;1605.78602899;;;USD;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007339;11-12-2025;;FRIX00007339;FR;ENMWE;Euronext Milling Wheat Commodity EUR;XPAR;;1616.64;1603.87;1603.87417139;;;EUR;1;;;;;;;ECB;EOD Indices;Indices;;;;;0;;FIXED
FRIX00007131;11-12-2025;;FRIX00007131;FR;ENFUT;Euronext FUTU;XPAR;1;173.360;172.77;172.77;172.77;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00007073;11-12-2025;;FRIX00007073;FR;PFFRI;Euronext France Investissement 40 Proforma;XPAR;370253476.429913;4779.87;4798.26;4798.25871059;1776571968405.3768041;40;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
FRIX00007065;11-12-2025;;FRIX00007065;FR;PFFRD;Euronext France Developpement 40 Proforma;XPAR;307421798.195084;5281.59;5319.62;5319.61625988;1635365996320.3389652;40;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
FRIX00006828;11-12-2025;;FRIX00006828;FR;ENXUH;Euronext UnitedHealth;XPAR;1;328.370;336.73;336.73;336.73;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006802;11-12-2025;;FRIX00006802;FR;ENXHH;Euronext Hims Hers Health;XPAR;1;37.880;37.77;37.77;37.77;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006406;11-12-2025;;FRIX00006406;FR;ENXAS;Euronext ASML;XPAR;1;1119.320;1122.84;1122.84;1122.84;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006372;11-12-2025;;FRIX00006372;FR;ENXRO;Euronext Robinhood Markets;XPAR;1;135.660;123.38;123.38;123.38;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006349;11-12-2025;;FRIX00006349;FR;ENXBR;Euronext Broadcom;XPAR;1;412.970;406.37;406.37;406.37;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006315;11-12-2025;;FRIX00006315;FR;ENXIN;Euronext Intel;XPAR;1;40.780;39.51;39.51;39.51;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00006281;11-12-2025;;FRIX00006281;FR;ENXEL;Euronext Eli Lilly;XPAR;1;993.640;1009.38;1009.38;1009.38;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
FRIX00005663;11-12-2025;;FRIX00005663;FR;FRID5;Euronext France Investissement 40 D 50 P;XPAR;;893.49;896.83;896.82590349;;;;;FRIX00003668;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
FRIX00003676;11-12-2025;;FRIX00003676;FR;FRI4D;Euronext France Investissement 40 D5%;XPAR;;2659.94;2669.93;2669.92630043;;;;;FRIX00003650;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FRIX00003668;11-12-2025;;FRIX00003668;FR;FRI4G;Euronext France Investissement 40 GR;XPAR;;6574.95;6600.54;6600.5364793;;;;;FRIX00003643;;;.19699071624516;;GB0006731235;ECB;TR1;Indices;;;;;0;;CALCULATED
FRIX00003650;11-12-2025;;FRIX00003650;FR;FRI4N;Euronext France Investissement 40 NR;XPAR;;5905.41;5928.39;5928.38807703;;;;;FRIX00003643;;;;.19699071624516;GB0006731235;ECB;TR1;Indices;;;;;0;;CALCULATED
FRIX00003643;11-12-2025;;FRIX00003643;FR;FRI4P;Euronext France Investissement 40;XPAR;399378426.880787;4431.30;4448.34;4448.34234608;1776571968405.3768041;40;EUR;1;;FRIX00003668;FRIX00003650;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FRIX00003221;11-12-2025;;FRIX00003221;FR;ENXMS;Euronext MicroStrategy;XPAR;1;184.640;183.3;183.3;183.3;1;USD;1;;;;;;;WM ;EU Price;Indices;;;;;0;;FIXED
