#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days;Dead Flag;Rate Name;Adjustment coefficient ind.
FR0014004HG8;16-12-2025;;FR0014004HG8;FR;ESGCN;EN EZ ESG Leaders Select 40 NR;XPAR;;4793.94;4757.79;4757.79459937;;;;;FR0014004HI4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FP3;16-12-2025;;FR0014004FP3;FR;EZSFP;Euronext Eurozone Social Focus;XPAR;967475.478226139;1960.37;1954.3;1954.30161691;1890738891.419;50;EUR;1;;FR0014004FN8;FR0014004FO6;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014004FO6;16-12-2025;;FR0014004FO6;FR;EZSFN;Euronext Eurozone Social Focus NR;XPAR;;2890.19;2882.77;2882.76944489;;;;;FR0014004FP3;;;;1.03362286745862;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FN8;16-12-2025;;FR0014004FN8;FR;EZSFG;Euronext Eurozone Social Focus GR;XPAR;;3273.42;3265.42;3265.41663483;;;;;FR0014004FP3;;;1.27607761414644;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014004FM0;16-12-2025;;FR0014004FM0;FR;EZSFD;Euronext Eurozone Social Focus Decrement 5%;XPAR;;1300.70;1297.18;1297.18454893;;;;;FR0014004FO6;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003950;16-12-2025;;FR0014003950;FR;FPABG;Euronext France PAB 50 GR;XPAR;;3690.71;3687.92;3687.91508787;;;;;FR0014003927;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003943;16-12-2025;;FR0014003943;FR;FPABN;Euronext France PAB 50 NR;XPAR;;3257.26;3254.79;3254.78918959;;;;;FR0014003927;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003935;16-12-2025;;FR0014003935;FR;FPAB5;Euronext France PAB 50 Decrement 5%;XPAR;;1466.09;1464.78;1464.78095506;;;;;FR0014003943;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003927;16-12-2025;;FR0014003927;FR;FPABP;Euronext France PAB 50;XPAR;977315.282514166;2327.56;2325.8;2325.79798482;2273037914.605;50;EUR;1;;FR0014003950;FR0014003943;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PX8;16-12-2025;;FR0014003PX8;FR;GOVEZ;EN EZ Diversity & Governance 40 EW D5%;XPAR;;1663.21;1654.96;1654.96499334;;;;;FR0014003PT6;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003PV2;16-12-2025;;FR0014003PV2;FR;CPAB5;Euronext Core Europe PAB 50 Decrement 5%;XPAR;;1852.44;1843.52;1843.52064508;;;;;FR0014003PP4;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014003PU4;16-12-2025;;FR0014003PU4;FR;CPABP;Euronext Core Europe PAB 50;XPAR;985990.503228561;2919.61;2905.95;2905.95487777;2865243912.295;51;EUR;1;;FR0014003PN9;FR0014003PP4;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PT6;16-12-2025;;FR0014003PT6;FR;GOVEN;EN EZ Diversity & Governance 40 EW NR;XPAR;;3695.01;3677.2;3677.20055913;;;;;FR0014003PO7;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PS8;16-12-2025;;FR0014003PS8;FR;GOVEG;EN EZ Diversity & Governance 40 EW GR;XPAR;;4239.99;4219.56;4219.55654638;;;;;FR0014003PO7;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PR0;16-12-2025;;FR0014003PR0;FR;EPABP;Euronext Eurozone PAB 50;XPAR;983968.306762998;2628.45;2616.44;2616.43922412;2574493273.106;51;EUR;1;;FR0014003PL3;FR0014003PM1;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PP4;16-12-2025;;FR0014003PP4;FR;CPABN;Euronext Core Europe PAB 50 NR;XPAR;;4115.23;4095.98;4095.98147108;;;;;FR0014003PU4;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PO7;16-12-2025;;FR0014003PO7;FR;GOVEP;EN EZ Diversity & Governance 40 EW;XPAR;1002794.84559067;2404.47;2392.88;2392.88177454;2399569509.62;41;EUR;1;;FR0014003PS8;FR0014003PT6;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0014003PN9;16-12-2025;;FR0014003PN9;FR;CPABG;Euronext Core Europe PAB 50 GR;XPAR;;4603.70;4582.16;4582.16270632;;;;;FR0014003PU4;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PM1;16-12-2025;;FR0014003PM1;FR;EPABN;Euronext Eurozone PAB 50 NR;XPAR;;3766.92;3749.71;3749.70896725;;;;;FR0014003PR0;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PL3;16-12-2025;;FR0014003PL3;FR;EPABG;Euronext Eurozone PAB 50 GR;XPAR;;4231.74;4212.4;4212.40461674;;;;;FR0014003PR0;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014003PK5;16-12-2025;;FR0014003PK5;FR;EPAB5;Euronext Eurozone PAB 50 Decrement 5%;XPAR;;1695.62;1687.64;1687.63640362;;;;;FR0014003PM1;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014002G93;16-12-2025;;FR0014002G93;FR;CED5;CAC 40 ESG Decrement 5%;XPAR;;1653.07;1651.18;1651.18052049;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0014002G85;16-12-2025;;FR0014002G85;FR;CED45;CAC 40 ESG Decrement 4.5%;XPAR;;1790.46;1788.44;1788.43522647;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
FR0014002G77;16-12-2025;;FR0014002G77;FR;CED4;CAC 40 ESG Decrement 4%;XPAR;;1939.26;1937.1;1937.0952779;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0014002G69;16-12-2025;;FR0014002G69;FR;CED3;CAC 40 ESG Decrement 3%;XPAR;;2274.98;2272.5;2272.49972156;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.03;1;365;0;;CALCULATED
FR0014002G51;16-12-2025;;FR0014002G51;FR;CED35;CAC 40 ESG Decrement 3.5%;XPAR;;2100.43;2098.11;2098.10808221;;;;;FR0014002B56;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0014002B56;16-12-2025;;FR0014002B56;FR;CESGN;CAC 40 ESG NR;XPAR;;3672.64;3668.94;3668.94323691;;;;;FR0014002B31;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014002B49;16-12-2025;;FR0014002B49;FR;CESGG;CAC 40 ESG GR;XPAR;;4215.55;4211.3;4211.30273918;;;;;FR0014002B31;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0014002B31;16-12-2025;;FR0014002B31;FR;CESGP;CAC 40 ESG;XPAR;310836744.057376;2584.06;2581.46;2581.45714034;802411732427.30317805;38;EUR;1;;FR0014002B49;FR0014002B56;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013522570;16-12-2025;;FR0013522570;FR;LC1EG;Euronext Low Carbon 100 Eurozone PAB GR;XPAR;;3141.65;3127.42;3127.41784116;;;;;FR0013522554;;;.63980654123986;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522562;16-12-2025;;FR0013522562;FR;LC1EZ;Euronext Low Carbon 100 Eurozone PAB NR;XPAR;;2705.80;2693.34;2693.34064964;;;;;FR0013522554;;;;.51824329840428;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013522554;16-12-2025;;FR0013522554;FR;LC1EP;Euronext Low Carbon 100 Eurozone PAB;XPAR;764395.982967379;1664.25;1656.07;1656.07346966;1265895907.7092;102;EUR;1;;FR0013522570;FR0013522562;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013517802;16-12-2025;;FR0013517802;FR;CLEW4;CAC Large 60 Equal Weight Decrement 4%;XPAR;;2154.11;2150.6;2150.60385126;;;;;FR0012663300;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0013506789;16-12-2025;;FR0013506789;FR;FRREN;CAC Real Estate NR;XPAR;;822.14;827.23;827.22654826;;;;;FR0013506771;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013506771;16-12-2025;;FR0013506771;FR;FRRE;CAC Real Estate;XPAR;86533973.0824085;647.69;651.7;651.69900946;56394104542.57;40;EUR;1;;;FR0013506789;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013498763;16-12-2025;;FR0013498763;FR;ESG8E;Euronext Eurozone ESG Large 80 D 4.5%;XPAR;;1664.56;1658.49;1658.49078917;;;;;FR0013468865;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.045;1;365;0;;CALCULATED
FR0013498755;16-12-2025;;FR0013498755;FR;ESGD4;Euronext Eurozone ESG Large 80 D 4%;XPAR;;1784.99;1778.51;1778.51196999;;;;;FR0013468865;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0013493608;16-12-2025;;FR0013493608;FR;ECO4D;EN Climate Objective 50 Euro EW D4%;XPAR;;1957.22;1954.55;1954.55479686;;;;;NL0013025562;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0013479821;16-12-2025;;FR0013479821;FR;GRF50;Euronext Green Planet France D5%;XPAR;;1042.87;1042.87;1042.87320732;;;;;FR0013479789;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013479797;16-12-2025;;FR0013479797;FR;GRF5G;Euronext Green Planet France GR;XPAR;;3372.02;3372.49;3372.49460552;;;;;FR0013479763;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013479789;16-12-2025;;FR0013479789;FR;GRF5N;Euronext Green Planet France NR;XPAR;;2831.63;2832.03;2832.02794842;;;;;FR0013479763;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013479763;16-12-2025;;FR0013479763;FR;GRF5P;Euronext Green Planet France;XPAR;972634.929378604;1809.48;1809.74;1809.73833464;1760214717.305;35;EUR;1;;FR0013479797;FR0013479789;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013478708;16-12-2025;;FR0013478708;FR;ESG4E;Euronext Eurozone ESG Leaders 40 EW D4%;XPAR;;2449.37;2445.15;2445.1515615;;;;;NL0012758551;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.04;1;365;0;;CALCULATED
FR0013477056;16-12-2025;;FR0013477056;FR;ESGZD;EN EZ ESG Leaders Select 40 EW D3.5%;XPAR;;2601.47;2590.73;2590.73012386;;;;;FR0013477023;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013477049;16-12-2025;;FR0013477049;FR;ESGEZ;EN EZ ESG Leaders Select 40 EW D5%;XPAR;;2016.86;2008.45;2008.45270426;;;;;FR0013477023;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013477031;16-12-2025;;FR0013477031;FR;ESGEG;EN EZ ESG Leaders Select 40 EW GR;XPAR;;5436.43;5414.51;5414.5141642;;;;;FR0013477007;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013477023;16-12-2025;;FR0013477023;FR;ESGEN;EN EZ ESG Leaders Select 40 EW NR;XPAR;;4711.05;4692.06;4692.06019172;;;;;FR0013477007;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013477007;16-12-2025;;FR0013477007;FR;ESGEP;EN EZ ESG Leaders Select 40 EW;XPAR;1022148.768001;3064.99;3052.64;3052.63591767;3120248042.407;41;EUR;1;;FR0013477031;FR0013477023;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013476983;16-12-2025;;FR0013476983;FR;ESGFR;EN France ESG Leaders Select 30 EW D5%;XPAR;;2091.66;2088.22;2088.21738351;;;;;FR0013476967;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013476975;16-12-2025;;FR0013476975;FR;ESGFG;EN France ESG Leaders Select 30 EW GR;XPAR;;5649.15;5640.64;5640.63773406;;;;;FR0013476959;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013476967;16-12-2025;;FR0013476967;FR;ESGFN;EN France ESG Leaders Select 30 EW NR;XPAR;;4886.01;4878.64;4878.64200313;;;;;FR0013476959;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013476959;16-12-2025;;FR0013476959;FR;ESGFP;EN France ESG Leaders Select 30 EW;XPAR;1035934.2727935;3354.80;3349.75;3349.74675115;3470117464.7;30;EUR;1;;FR0013476975;FR0013476967;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013468907;16-12-2025;;FR0013468907;FR;ESGD5;Euronext Eurozone ESG Large 80 D 5%;XPAR;;1552.25;1546.57;1546.56632877;;;;;FR0013468865;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013468881;16-12-2025;;FR0013468881;FR;ESG8D;Euronext Eurozone ESG Large 80 D 3.5%;XPAR;;1914.14;1907.22;1907.2153642;;;;;FR0013468865;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013468873;16-12-2025;;FR0013468873;FR;ESGGR;Euronext Eurozone ESG Large 80 GR;XPAR;;3486.85;3474.76;3474.76494577;;;;;FR0013468832;;;.66112738495598;;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013468865;16-12-2025;;FR0013468865;FR;ESGNR;Euronext Eurozone ESG Large 80 NR;XPAR;;3121.12;3110.13;3110.12886162;;;;;FR0013468832;;;;.53551318181434;ES0178430E18;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013468832;16-12-2025;;FR0013468832;FR;ENESG;Euronext Eurozone ESG Large 80;XPAR;836209130.917807;2211.19;2202.87;2202.8701526;1842060135833.4674862;80;EUR;1;;FR0013468873;FR0013468865;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013460060;16-12-2025;;FR0013460060;FR;GREG5;Planet E Decrement 5% GR;XPAR;;1655.39;1648.77;1648.76730689;;;;;FR0013457876;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013457892;16-12-2025;;FR0013457892;FR;GRE50;Euronext Green Planet E Decrement 5%;XPAR;;1393.93;1388.35;1388.35320883;;;;;FR0013457868;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013457876;16-12-2025;;FR0013457876;FR;GRE5G;Euronext Green Planet E GR;XPAR;;4493.84;4476.47;4476.46673496;;;;;FR0013457850;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013457868;16-12-2025;;FR0013457868;FR;GRE5N;Euronext Green Planet E NR;XPAR;;3784.21;3769.58;3769.57584467;;;;;FR0013457850;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013457850;16-12-2025;;FR0013457850;FR;GRE5P;Euronext Green Planet E;XPAR;1008275.84161192;2244.85;2236.17;2236.17150446;2254677705.647;51;EUR;1;;FR0013457876;FR0013457868;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013448164;16-12-2025;;FR0013448164;FR;FRESG;EN CDP Environment ESG France EW D5%;XPAR;;918.55;918.85;918.84630834;;;;;FR0013448149;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013448156;16-12-2025;;FR0013448156;FR;FESGG;EN CDP Environment ESG France EW GR;XPAR;;2968.72;2970.08;2970.07870585;;;;;FR0013448131;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013448149;16-12-2025;;FR0013448149;FR;FESGN;EN CDP Environment ESG France EW NR;XPAR;;2494.09;2495.22;2495.22434813;;;;;FR0013448131;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013448131;16-12-2025;;FR0013448131;FR;FESGP;EN CDP Environment ESG France EW;XPAR;980161.101655415;1593.21;1593.94;1593.93777388;1562315804.421;40;EUR;1;;FR0013448156;FR0013448149;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013431731;16-12-2025;;FR0013431731;FR;ESGFL;Euronext France ESG Leaders 40 EW D3.5%;XPAR;;2269.90;2271.43;2271.43060498;;;;;FR0013317740;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013425386;16-12-2025;;FR0013425386;FR;FRTGR;Euronext Tech Croissance GR;XPAR;;2019.74;1996.8;1996.79900005;;;;;FR0013425352;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013425360;16-12-2025;;FR0013425360;FR;FRTEK;Euronext Tech Croissance NR;XPAR;;1863.97;1842.79;1842.7931601;;;;;FR0013425352;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013425352;16-12-2025;;FR0013425352;FR;FRTPR;Euronext Tech Croissance;XPAR;21320560.9812192;1498.43;1481.41;1481.409423;31584479941.3304;121;EUR;1;;FR0013425386;FR0013425360;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013422326;16-12-2025;;FR0013422326;FR;CLIFL;EN FR NRG Transition Leaders 40 EW D3.5%;XPAR;;2049.69;2051.74;2051.74233608;;;;;FR0013317781;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.035;1;365;0;;CALCULATED
FR0013376282;16-12-2025;;FR0013376282;FR;C6RI;CAC Large 60 RI SW Decrement 5%;XPAR;;975.06;974.27;974.27062864;;;;;FR0013376266;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013376274;16-12-2025;;FR0013376274;FR;C6RIG;CAC Large 60 RI SW GR;XPAR;;2787.12;2785.25;2785.24952154;;;;;FR0013376258;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013376266;16-12-2025;;FR0013376266;FR;C6RIN;CAC Large 60 RI SW NR;XPAR;;2395.15;2393.54;2393.54064608;;;;;FR0013376258;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013376258;16-12-2025;;FR0013376258;FR;C6RIP;CAC Large 60 RI SW;XPAR;965772.074183369;1614.46;1613.38;1613.37870438;1558156097.773;60;EUR;1;;FR0013376274;FR0013376266;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013376241;16-12-2025;;FR0013376241;FR;F4RI;EN FR 40 Responsible Investment D5%;XPAR;;889.33;888.95;888.94584522;;;;;FR0013376225;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013376233;16-12-2025;;FR0013376233;FR;F4RIG;EN FR 40 Responsible Investment GR;XPAR;;2552.73;2551.99;2551.98516899;;;;;FR0013376209;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013376225;16-12-2025;;FR0013376225;FR;F4RIN;EN FR 40 Responsible Investment NR;XPAR;;2184.62;2183.98;2183.97583009;;;;;FR0013376209;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013376209;16-12-2025;;FR0013376209;FR;F4RIP;EN FR 40 Responsible Investment;XPAR;985671.514646473;1466.03;1465.6;1465.60045896;1444600624.245;40;EUR;1;;FR0013376233;FR0013376225;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013371440;16-12-2025;;FR0013371440;NL;ESF5D;SBF Top 50 ESG EW Decrement 50 Points;XAMS;;880.08;880.83;880.83104596;;;;;FR0013371432;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365;0;;CALCULATED
FR0013371432;16-12-2025;;FR0013371432;NL;ESF5G;SBF Top 50 ESG EW GR;XAMS;;1368.05;1369.44;1369.43967124;;;;;FR0013371416;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013371424;16-12-2025;;FR0013371424;NL;ESF5N;SBF Top 50 ESG EW NR;XAMS;;1281.72;1283.02;1283.01885764;;;;;FR0013371416;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013371416;16-12-2025;;FR0013371416;NL;ESF5P;SBF Top 50 ESG EW;XAMS;1586015.92009341;1070.62;1071.71;1071.71007776;1699749245.057;50;EUR;1;;FR0013371432;FR0013371424;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013355971;16-12-2025;;FR0013355971;FR;FRA20;Euronext France 20 EW Decrement 5.5%;XPAR;;1798.73;1795.17;1795.17276882;;;;;FR0013355955;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.055;1;365;0;;CALCULATED
FR0013355963;16-12-2025;;FR0013355963;FR;FR20G;Euronext France 20 EW GR;XPAR;;5287.02;5277.37;5277.3652476;;;;;FR0013355948;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013355955;16-12-2025;;FR0013355955;FR;FR20N;Euronext France 20 EW NR;XPAR;;4573.69;4565.33;4565.33345104;;;;;FR0013355948;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013355948;16-12-2025;;FR0013355948;FR;FR20P;Euronext France 20 EW;XPAR;1016476.47839673;3033.39;3027.85;3027.84532695;3077733555.065;20;EUR;1;;FR0013355963;FR0013355955;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013354180;16-12-2025;;FR0013354180;FR;FRN40;EN France Next 40 EW Decrement 5.5%;XPAR;;1949.57;1938.63;1938.63265124;;;;;FR0013354164;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.055;1;365;0;;CALCULATED
FR0013354172;16-12-2025;;FR0013354172;FR;FRN4G;EN France Next 40 EW GR;XPAR;;5660.28;5629.37;5629.37302305;;;;;FR0013354156;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013354164;16-12-2025;;FR0013354164;FR;FRN4N;EN France Next 40 EW NR;XPAR;;4957.83;4930.76;4930.76052144;;;;;FR0013354156;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013354156;16-12-2025;;FR0013354156;FR;FRN4P;EN France Next 40 EW;XPAR;962164.304136896;3482.55;3463.53;3463.53325106;3332488060.365;40;EUR;1;;FR0013354172;FR0013354164;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013349081;16-12-2025;;FR0013349081;FR;FRECH;EN France 20-40 Challengers EW D 5.5%;XPAR;;1372.80;1372.53;1372.52570587;;;;;FR0013349065;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.055;1;365;0;;CALCULATED
FR0013349073;16-12-2025;;FR0013349073;FR;FRECG;EN France 20-40 Challengers EW GR;XPAR;;3996.57;3996.37;3996.36660572;;;;;FR0013349057;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013349065;16-12-2025;;FR0013349065;FR;FRECN;EN France 20-40 Challengers EW NR;XPAR;;3491.05;3490.88;3490.8797262;;;;;FR0013349057;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013349057;16-12-2025;;FR0013349057;FR;FRECP;EN France 20-40 Challengers EW;XPAR;941709.999540477;2444.53;2444.41;2444.40675977;2301922288.62;20;EUR;1;;FR0013349073;FR0013349065;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013325032;16-12-2025;;FR0013325032;FR;CAMID;CAC Mid 60 Decrement 5%;XPAR;;7195.50;7137.89;7137.89229793;;;;;QS0011131909;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013317807;16-12-2025;;FR0013317807;FR;CLIF4;EN Fra Energy Transition Lead 40 EW D5%;XPAR;;1589.02;1590.55;1590.5464884;;;;;FR0013317781;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013317799;16-12-2025;;FR0013317799;FR;CLF4G;EN Fra Energy Transition Lead 40 EW GR;XPAR;;4325.38;4330.14;4330.13511038;;;;;FR0013317773;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013317781;16-12-2025;;FR0013317781;FR;CLF4N;EN Fra Energy Transition Lead 40 EW NR;XPAR;;3712.08;3716.16;3716.1601334;;;;;FR0013317773;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013317773;16-12-2025;;FR0013317773;FR;CLF4P;EN Fra Energy Transition Lead 40 EW;XPAR;605256.926314987;2506.56;2509.32;2509.31548247;1518780576.075;40;EUR;1;;FR0013317799;FR0013317781;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013317765;16-12-2025;;FR0013317765;FR;ESGF4;Euronext France ESG Leaders 40 EW D 5%;XPAR;;1759.76;1760.87;1760.86889033;;;;;FR0013317740;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013317757;16-12-2025;;FR0013317757;FR;ESF4G;Euronext France ESG Leaders 40 EW GR;XPAR;;4792.81;4796.5;4796.50125022;;;;;FR0013317732;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013317740;16-12-2025;;FR0013317740;FR;ESF4N;Euronext France ESG Leaders 40 EW NR;XPAR;;4110.88;4114.04;4114.04345994;;;;;FR0013317732;;;;0;;ECB;TR1;Indices;;;;;0;;CALCULATED
FR0013317732;16-12-2025;;FR0013317732;FR;ESF4P;Euronext France ESG Leaders 40 EW;XPAR;471188.206972193;2779.00;2781.14;2781.13793299;1310439395.99;40;EUR;1;;FR0013317757;FR0013317740;;;;ECB;EU Price;Indices;;;;;0;;CALCULATED
FR0013254323;16-12-2025;;FR0013254323;FR;CAGOD;CAC 40 Governance Decrement 5%;XPAR;;885.44;884.26;884.26074993;;;;;FR0013232196;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013252418;16-12-2025;;FR0013252418;FR;C4SD;CAC 40 Synthetic Dividend;XPAR;1;9231.759;9212.604;9212.60372836;9212.60372836;3;EUR;1;;;;;;;ECB;EU Price;Indices;;;;;0;;FIXED
FR0013252392;16-12-2025;;FR0013252392;FR;C4CD;CAC 40 Cumulative Dividend;XPAR;;1709.08;1709.08;1709.07515144;;;;;FR0003500008;;;0;;;ECB;TR6 Dividend Point Index;Indices;;;;;0;;CALCULATED
FR0013236254;16-12-2025;;FR0013236254;FR;C4EWD;CAC 40 EW Decrement 5%;XPAR;;1800.33;1798.41;1798.40790584;;;;;QS0011211198;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;.05;1;365;0;;CALCULATED
FR0013232204;16-12-2025;;FR0013232204;FR;CAGOG;CAC 40 Governance GR;XPAR;;2874.17;2870.72;2870.72129874;;;;;FR0013232188;;;0;;;ECB;TR1;Indices;;;;;0;;CALCULATED
